x_norm,y,mean_x,sd_x,pdp_var,season,window,window_c,x
-0.12720381497778913,4.272366826333332,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,8.510814635560203
-0.10619636642062799,4.272622318166666,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,8.566090155197326
-0.08098742815203434,4.2727181116666655,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,8.632420778761873
-0.06418146930630574,4.272476797333332,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,8.676641194471568
-0.04317402074914423,4.273706077166666,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,8.73191671410869
-0.017965082480550953,4.2731579051666655,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,8.798247337673237
0.007243855788042699,4.272919244999999,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,8.864577961237783
0.02825130434520383,4.272599781833332,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,8.919853480874904
0.05346024261379711,4.271739509333332,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,8.98618410443945
0.07446769117095824,4.270635522166665,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,9.041459624076571
0.0996766294395519,4.270810003833332,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,9.107790247641118
0.12891899783112434,4.270003980666665,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,9.184733770976003
0.15429599568817098,4.268783632666666,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,9.251506598697635
0.17950493395676426,4.268582045666665,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,9.31783722226218
0.19631089280249323,4.268607120666665,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,9.362057637971876
0.2215198310710869,4.268674397166666,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,9.428388261536423
0.2509302590511123,4.268389578999999,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,9.505773989028393
0.28454217674257026,4.267741381166665,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,9.594214820447789
0.31395260472259606,4.268836022833332,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,9.671600547939759
0.3391615429911897,4.270281831333332,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,9.737931171504306
0.364370481259783,4.2721821114999985,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,9.80426179506885
0.38957941952837627,4.272552734333332,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,9.870592418633397
0.4105868680855378,4.272466443999998,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,9.92586793827052
0.4315943166426989,4.271420773666665,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,9.98114345790764
0.45260176519986006,4.2708022891666655,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.036418977544763
0.46520623433415687,4.272738573333332,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.069584289327036
0.486213682891318,4.273068822666666,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.124859808964157
0.5030196417370469,4.272988611833332,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.169080224673854
0.5198256005827759,4.276499650666666,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.213300640383551
0.5366315594285049,4.278426143833332,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.257521056093248
0.5534375182742339,4.279906542499999,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.301741471802947
0.574444966831395,4.2793817108333325,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.357016991440068
0.591250925677124,4.279564678666666,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.401237407149765
0.6122583742342852,4.278837560499999,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.456512926786885
0.6332658227914463,4.278061267166666,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.511788446424008
0.6500717816371753,4.277537529666665,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.556008862133705
0.6710792301943364,4.277392605833332,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.611284381770826
0.6962881684629301,4.274134790999999,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.677615005335372
0.7214971067315233,4.2727016881666655,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.743945628899919
0.746706045000117,4.272174246833332,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.810276252464465
0.7677134935572781,4.271165207999998,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.865551772101586
0.7971239215373039,4.269285286999999,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.942937499593558
0.818131370094465,4.268586890666666,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,10.998213019230679
0.8475417980744908,4.269017022999999,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,11.07559874672265
0.868549246631652,4.2680414199999985,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,11.130874266359772
0.8937581849002453,4.267461420333332,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,11.197204889924317
0.9231686128802711,4.267041821666665,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,11.274590617416287
0.956780530571729,4.266493658999999,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,11.363031448835681
1.0029969173974833,4.266554226833332,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,11.484637592037348
1.0534147939346703,4.267231529499999,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,11.617298839166441
1.1080341601832895,4.267299618166666,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,11.761015190222958
1.166855016143341,4.267414873666666,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,11.915786645206898
1.2424818309491212,4.267316727666666,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,12.114778515900536
1.3181086457549014,4.267639872833333,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,12.313770386594173
1.4063399296949786,4.268150933999999,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,12.545927569070084
1.532384621037946,4.2679002069999985,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,12.877580686892816
1.7592650654552866,4.2667555823333325,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,13.474556298973729
2.0701753041012725,4.265399087333332,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,14.292633989603129
2.7677906557874854,4.265331973666665,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,16.128223445712678
4.435614011637624,4.266716191166665,8.845517679272987,2.631234320851347,air_temp,Spring/Summer,5,S5,20.51665750074303
-2.593462367130488,4.015699189833334,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,-4.922047573882654
-2.1911335162700354,4.0078072455,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,-3.16043965962535
-2.04946842793889,4.007061286666667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,-2.5401551827741873
-1.9644693749402031,4.006770356666666,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,-2.1679844966634896
-1.9078033396077452,4.007721638833333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,-1.9198707059230244
-1.851137304275287,4.011617048333333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,-1.6717569151825575
-1.7831380618763375,4.0131936425,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,-1.3740203662940011
-1.681139198277913,4.015428142333334,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,-0.927415542961163
-1.6131399558789632,4.015238768666666,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,-0.6296789940726049
-1.5338075064135221,4.022340099,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,-0.28231968703595367
-1.4544750569480807,4.023827551,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,0.0650396200006984
-1.375369271623969,4.015517002833334,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,0.41140647187438883
-1.3128099686169354,4.015454605833333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,0.6853240968518612
-1.2561439332844775,4.015050002833333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,0.9334378875923264
-1.1938112944187733,4.014847916333333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,1.2063630574068398
-1.1314786555530698,4.015603167,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,1.4792882272213497
-1.0804792237538574,4.0164547705,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,1.7025906388877692
-1.0238131884213995,4.019485411333333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,1.9507044296282343
-0.9728137566221872,4.020426446,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,2.174006841294653
-0.9218143248229748,4.0215185135,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,2.3973092529610724
-0.8708148930237627,4.021582045,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,2.62061166462749
-0.831148668291042,4.021459893833333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,2.794291318145816
-0.7801492364918297,4.020847799833333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,3.0175937298122353
-0.7404830117591091,4.0207114483333335,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,3.1912733833305604
-0.7008167870263884,4.020569184,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,3.3649530368488865
-0.6668171658269135,4.019727514666666,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,3.513821311293166
-0.6328175446274387,4.019253795,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,3.662689585737445
-0.6044845269612098,4.018656929166666,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,3.786746481107677
-0.5648183022284889,4.0181120964999995,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,3.9604261346260037
-0.5251520774957684,4.0179809429999995,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,4.134105788144328
-0.4798192492298019,4.0175312671666665,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,4.332596820736701
-0.43448642096383544,4.017726368166667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,4.5310878533290735
-0.4004867997643608,4.017927843833333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,4.679956127773352
-0.35515397149839434,4.017772298166666,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,4.878447160365724
-0.31979436545094164,4.017503012833333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,5.033270165787769
-0.27582152203295296,4.0179143286666665,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,5.225806467402376
-0.2361552973002324,4.018926759833334,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,5.3994861209207015
-0.2078222796340032,4.020172261166667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,5.523543016290935
-0.1794892619677743,4.020872007833333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,5.647599911661167
-0.16226278722670195,4.020891735166667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,5.72302650404629
-0.1398230372350535,4.0209159735,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,5.821279565179493
-0.11149001956882455,4.0225624663333335,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,5.945336460549726
-0.08882360543584131,4.0253403955,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,6.044581976845912
-0.06615719130285806,4.02555732,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,6.143827493142098
-0.037824173636629134,4.0258428545,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,6.26788438851233
-0.00949115597039995,4.027110833333333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,6.391941283882563
0.01884186169582898,4.0281867345,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,6.5159981792527955
0.041508275828812224,4.028343069333333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,6.6152436955489815
0.05850808642854953,4.028609714833333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,6.689677832771121
0.08117450056153278,4.028911759333333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,6.788923349067307
0.10384091469451602,4.029476396833333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,6.888168865363493
0.12650732882749927,4.029990428666666,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,6.987414381659679
0.14917374296048252,4.032178189,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,7.086659897955865
0.17750676062671145,4.0322711365,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,7.210716793326098
0.20583977829294062,4.032709099666667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,7.334773688696331
0.23417279595916957,4.033920055333334,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,7.458830584066563
0.26250581362539877,4.03429692,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,7.582887479436796
0.28517222775838197,4.034442223666667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,7.6821329957329825
0.307158649467371,4.034651815166667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,7.778401146540262
0.32483845249110255,4.034978267666667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,7.855812649251308
0.3475048666240858,4.036836266666667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,7.955058165547494
0.36450467722382307,4.0378279993333335,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,8.029492302769633
0.38717109135680633,4.038802732333334,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,8.128737819065819
0.4098375054897896,4.040110015666667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,8.227983335362005
0.42683731608952713,4.040585272833334,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,8.302417472584146
0.4495037302225101,4.040734996166667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,8.40166298888033
0.47217014435549337,4.040399846166667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,8.500908505176517
0.49483655848847663,4.040707949166667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,8.600154021472704
0.5118363690882142,4.0407179478333335,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,8.674588158694844
0.5288361796879517,4.040886138833334,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,8.749022295916983
0.5571691973541807,4.0408336975,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,8.873079191287216
0.5741690079539182,4.040921999666667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,8.947513328509356
0.596835422086901,4.0415888595,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,9.04675884480554
0.6195018362198842,4.0428026395000005,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,9.146004361101726
0.6478348538861136,4.043849377333333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,9.27006125647196
0.6705012680190969,4.044846579666667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,9.369306772768148
0.6931676821520801,4.046248775666667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,9.468552289064334
0.7215006998183091,4.0460443125,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,9.592609184434565
0.7441671139512923,4.045953546666667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,9.691854700730751
0.7725001316175213,4.047180838333333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,9.815911596100984
0.7951665457505045,4.0482447520000004,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,9.91515711239717
0.8234995634167335,4.048446218333334,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,10.039214007767402
0.8518325810829623,4.048975319166667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,10.163270903137635
0.8801655987491913,4.051923511666667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,10.287327798507867
0.9198318234819121,4.054481708333333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,10.461007452026193
0.9538314446813873,4.058218929166667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,10.609875726470474
0.9821644623476161,4.0587566058333335,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,10.733932621840705
1.0218306870803364,4.060542499166667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,10.90761227535903
1.067163515346303,4.063012121833333,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,11.106103307951404
1.1124963436122695,4.067376990833334,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,11.304594340543774
1.1748289824779734,4.072012016166667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,11.577519510358286
1.2314950178104314,4.0728827008333335,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,11.825633301098751
1.2881610531428898,4.074602015666667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,12.073747091839218
1.32782727787561,4.075764987666667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,12.247426745357542
1.4071597273410517,4.076835364000001,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,12.594786052394195
1.509158590939476,4.078680814666667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,13.041390875727032
1.599824247471409,4.078638977000001,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,13.438372940911776
1.8718212170672075,4.086643809500001,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,14.629319136466009
2.1381515831297606,4.130023292166667,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,15.795453952946197
2.2834432977221795,4.1365769095000005,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,16.431617712404734
3.418803981643313,4.1505431260000005,6.433498570756594,4.378527442140403,air_temp,Fall/Winter,1,F1,21.402825623680712
-2.328608184512646,3.936675198333332,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,-2.650838018527862
-2.0109352119013115,3.9364147121666657,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,-1.3029760566091202
-1.8887532993584906,3.9370246743333324,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,-0.784567609717298
-1.839880534341362,3.937915615833332,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,-0.5772042309605672
-1.7910077693242334,3.941539676499999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,-0.3698408522038372
-1.7274731748019665,3.9420628881666655,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,-0.10026845982008847
-1.6297276447677096,3.940498320499999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,0.3144582976933705
-1.5710803267471556,3.941832770333332,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,0.5632943522014457
-1.49288390271975,3.950434759999999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,0.8950757582122133
-1.4244620316957701,3.9505593293333323,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,1.1853844884716356
-1.3609274371735032,3.947582355999999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,1.4549568808553834
-1.3022801191529492,3.948308796333332,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,1.7037929353634587
-1.252429898835479,3.9477771661666656,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,1.9153035816953201
-1.1996473126169793,3.9475195233333324,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,2.139256030752591
-1.1361127180947124,3.947776987999999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,2.40882842313634
-1.087239953077584,3.9487903771666657,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,2.616191801893069
-1.0383671880604555,3.9493987716666656,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,2.8235551806498
-0.9943816995450399,3.9497159998333324,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,3.0101822215308562
-0.9503962110296243,3.9479647628333323,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,3.1968092624119127
-0.9112979990159216,3.9486113728333323,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,3.3626999654172964
-0.8624252339987931,3.9492366191666655,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,3.570063344174026
-0.8233270219850904,3.9489790356666656,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,3.7359540471794093
-0.7891160864731005,3.9490439756666658,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,3.8811084123091204
-0.7597924274628234,3.947829854166666,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,4.005526439563159
-0.7255814919508335,3.9476174181666654,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,4.150680804692868
-0.6913705564388435,3.946800723499999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,4.29583516982258
-0.6620468974285666,3.945801689166666,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,4.420253197076617
-0.6180614089131509,3.945691073499999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,4.606880237957674
-0.5789631968994481,3.9454955894999992,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,4.772770940963058
-0.5447522613874582,3.945260603999999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,4.917925306092769
-0.5056540493737555,3.9449164353333326,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,5.083816009098152
-0.47144311386176563,3.944657878666666,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,5.228970374227863
-0.4323449018480628,3.944379936999999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,5.394861077233247
-0.39324668983436,3.9446610036666656,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,5.560751780238631
-0.3736975838275086,3.944784224499999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,5.643697131741323
-0.3492612013189445,3.944294043499999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,5.747378821119687
-0.3248248188103801,3.943460406999999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,5.851060510498053
-0.300388436301816,3.9443183009999987,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,5.954742199876417
-0.2759520537932519,3.947590370999999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,6.058423889254781
-0.2515156712846875,3.947578393499999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,6.162105578633147
-0.22707928877612338,3.947356476666666,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,6.265787268011511
-0.20264290626755901,3.947289896166666,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,6.369468957389877
-0.17820652375899487,3.9477197406666655,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,6.473150646768241
-0.15377014125043076,3.947284948999999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,6.576832336146605
-0.13422103524357934,3.946732733499999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,6.659777687649298
-0.109784652735015,3.944956454499999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,6.763459377027663
-0.0902355467281636,3.9442108853333324,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,6.846404728530355
-0.07068644072131221,3.945139379666666,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,6.929350080033047
-0.04136278171103533,3.946287490499999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,7.053768107287084
-0.016926399202470976,3.9474438378333327,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,7.157449796665449
0.012397259807806118,3.9482670133333326,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,7.281867823919487
0.041720918818083215,3.9484341661666655,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,7.406285851173525
0.06615730132664735,3.9488804323333326,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,7.50996754055189
0.08570640733349874,3.9495687488333324,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,7.592912892054581
0.11014278984206288,3.9507726521666657,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,7.696594581432946
0.12969189584891427,3.9516948211666656,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,7.779539932935638
0.15412827835747864,3.9524794308333324,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,7.883221622314004
0.17367738436433003,3.9524316603333323,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,7.966166973816695
0.19811376687289395,3.951964301499999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,8.069848663195058
0.2225501493814585,3.9503094546666655,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,8.173530352573426
0.23721197888659673,3.9505251658333322,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,8.235739366200443
0.2616483613951613,3.950438644333332,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,8.339421055578809
0.2811974674020127,3.9503275553333324,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,8.422366407081501
0.30563384991057685,3.9505512291666656,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,8.526048096459865
0.32518295591742824,3.951869486999999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,8.608993447962558
0.34473206192427963,3.951569768333332,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,8.69193879946525
0.36916844443284375,3.9512991661666654,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,8.795620488843614
0.3936048269414079,3.958293399499999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,8.899302178221978
0.41804120944997203,3.958594791499999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,9.002983867600342
0.4424775919585362,3.958121157999999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,9.106665556978708
0.4620266979653876,3.958247062499999,7.2292672051460105,4.242922999835491,air_temp,Fall/Winter,2,F2,9.189610908481399
